sample,base CPU,base RAM,CPU_utilization,RAM_utilization,CPU_d,RAM_d,elapsed_time
medTransCU,2.4,21.1,0,21.1,-2.4,0,0.00373802499962
medTransCU,2.1,21.1,0,21.1,-2.1,0,0.002605620000395
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.002640264996444
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.003506781002216
medTransCU,1.8,21.1,14.3,21.1,12.5,0,0.002693754002394
medTransCU,1.6,21.1,12.5,21.1,10.9,0,0.003275885996118
medTransCU,1.5,21.1,0,21.1,-1.5,0,0.002276450002682
medTransCU,1.9,21.1,14.3,21.1,12.4,0,0.002700204997382
medTransCU,1.8,21.1,0,21.1,-1.8,0,0.002892946002248
medTransCU,1.7,21.1,20,21.1,18.3,0,0.003271435998613
medTransCU,1.8,21.1,0,21.1,-1.8,0,0.002948751003714
medTransCU,1.9,21.1,0,21.1,-1.9,0,0.002786324999761
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.002741571996012
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.003210951996152
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.003090947000601
medTransCU,2,21.1,14.3,21.1,12.3,0,0.002783998999803
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.002745077996224
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.003633011998318
medTransCU,1.4,21.1,0,21.1,-1.4,0,0.002735879003012
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.002735538997513
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.002835333994881
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.002843198999472
medTransCU,1.9,21.1,0,21.1,-1.9,0,0.003392498001631
medTransCU,1.8,21.1,0,21.1,-1.8,0,0.002989915003127
medTransCU,1.8,21.1,0,21.1,-1.8,0,0.002789409001707
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.003246154999943
medTransCU,1.8,21.1,0,21.1,-1.8,0,0.002725587997702
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.002711932000238
medTransCU,1.7,21.1,0,21.1,-1.7,0,0.003010532003827
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.003091481994488
medTransCU,1.6,21.1,0,21.1,-1.6,0,0.00282858099672
